id,customer_id,timestamp,channel,text,emotion_label,sentiment_label
ROW01136,CUST0624,2026-03-08 16:59:49,survey_feedback,"Quick note, the export feature has been broken for a week and support still hasnt replied.",anger,bad
ROW01137,CUST0335,2026-02-26 07:58:55,call_transcript,so the marketing emails dont stop you know no um matter honestly how many times i unsubscribe,disgust,bad
ROW01138,CUST0679,2026-08-05 10:59:56,call_transcript,im concerned like we wont be able to i mean export everything um if we ever need to leave,fear,bad
ROW01139,CUST0051,2026-08-13 08:24:11,survey_feedback,"Just wanted to say, im worried this outage means our customer data was exposed somehow, just flagging it.",fear,bad
ROW01140,CUST0595,2026-03-26 05:49:53,survey_feedback,"Just wanted to say, wondering if the api has a sandbox environment for testing, just flagging it.",neutral,neutral
ROW01141,CUST0541,2026-07-04 19:05:09,survey_feedback,"We tried to make it work but it just doesnt fit our workflow anymore, sorry to go, figured id mention it.",sadness,bad
ROW01142,CUST0630,2026-06-07 17:08:40,survey_feedback,"Loving how simple this is for a one person shop, does exactly what i need, just flagging it.",joy,good
ROW01143,CUST0736,2026-05-29 09:37:01,survey_feedback,"Quick note, wasnt expecting our whole team to get logged out with zero warning during the outage!",surprise,bad
ROW01144,CUST0403,2026-05-17 12:45:30,call_transcript,so you like sell our usage data to third parties without making that clear honestly anywhere,disgust,bad
ROW01145,CUST0579,2026-03-18 01:03:28,survey_feedback,"Just wanted to say, teams still using it but adoption across departments has been slower than we hoped.",neutral,neutral
ROW01146,CUST0053,2026-06-20 04:57:40,call_transcript,im not you know confident the new permissions setup is actually secure,fear,bad
ROW01147,CUST0584,2026-08-03 10:57:13,survey_feedback,"Ok so kind of sad our whole team has just quietly stopped using half the features we used to love, wanted to put that on record.",sadness,bad
ROW01148,CUST0738,2026-05-29 10:15:55,call_transcript,kind of bummed they you know removed the old reporting view i really relied on that for my weekly standups,sadness,bad
ROW01149,CUST0534,2026-03-05 23:21:49,survey_feedback,"Did not expect the new integration to be this easy to set up, honestly impressed, wanted to put that on record.",surprise,good
ROW01150,CUST0635,2026-07-28 17:08:35,call_transcript,so teams still using it um but adoption across departments has been slower than we hoped,neutral,neutral
ROW01151,CUST0708,2026-07-03 13:58:07,survey_feedback,"Just wanted to say, wasnt expecting support to respond this fast on a weekend, really impressed, just flagging it.",surprise,good
ROW01152,CUST0439,2026-08-13 10:57:02,call_transcript,wanted to ask like if theres a bulk import option for existing records,neutral,neutral
ROW01153,CUST0275,2026-07-16 20:38:00,survey_feedback,"So you guys charged me twice this month and nobody on chat could explain why, just flagging it.",anger,bad
ROW01154,CUST0256,2026-03-01 19:26:45,call_transcript,support keeps closing my ticket i mean without actually fixing anything,anger,bad
ROW01155,CUST0335,2026-06-15 17:34:03,call_transcript,so whats the difference between the pro and enterprise support um tiers exactly,neutral,neutral
ROW01156,CUST0157,2026-06-22 04:29:46,call_transcript,honestly we really wanted this to work out it just didnt end up being like the right fit,sadness,bad
ROW01157,CUST0125,2026-06-16 14:51:36,call_transcript,did not uh expect the price to jump that much honestly on renewal nobody mentioned it in the email i mean,surprise,bad
ROW01158,CUST0331,2026-07-20 05:49:24,call_transcript,so support keeps closing my you know ticket without um actually fixing anything honestly,anger,bad
ROW01159,CUST0052,2026-07-31 18:14:15,survey_feedback,"Just confirming our seat count before the next billing cycle, just flagging it.",neutral,neutral
ROW01160,CUST0084,2026-04-04 14:10:08,survey_feedback,"Just wanted to say, did not expect the price to jump that much on renewal, nobody mentioned it in the email, just flagging it.",surprise,bad
ROW01161,CUST0747,2026-07-08 11:39:56,call_transcript,so im worried this um outage means like our customer data was exposed somehow,fear,bad
ROW01162,CUST0710,2026-05-12 01:44:49,call_transcript,so you sell our usage uh data to third parties without you know making that clear anywhere,disgust,bad
ROW01163,CUST0461,2026-02-28 04:16:24,survey_feedback,"Ok so switching from spreadsheets to this has saved our whole team hours every week, wanted to put that on record!",joy,good
ROW01164,CUST0629,2026-06-13 15:07:06,survey_feedback,So not sure what happens to our account if the payment fails again next month.,fear,bad
ROW01165,CUST0104,2026-03-07 12:51:51,survey_feedback,"Just wanted to say, customer support read from a script the entire time and never actually listened.",disgust,bad
ROW01166,CUST0413,2026-05-07 13:06:19,survey_feedback,The onboarding checklist made getting started genuinely painless.,joy,good
ROW01167,CUST0484,2026-07-20 23:53:00,survey_feedback,Wasnt expecting our whole team to get logged out with zero warning during the outage.,surprise,bad
ROW01168,CUST0600,2026-02-22 17:51:41,call_transcript,still um kind uh of missing the old templates weve just been doing things manually since,sadness,bad
ROW01169,CUST0021,2026-07-18 08:50:11,survey_feedback,"Wasnt expecting support to respond this fast on a weekend, really impressed, wanted to put that on record.",surprise,good
ROW01170,CUST0289,2026-03-22 22:51:42,call_transcript,so kind um of sad our whole team has just quietly stopped like using half the features we used to you know love,sadness,bad
ROW01171,CUST0241,2026-06-16 00:22:50,survey_feedback,"Not gonna lie, can someone confirm if our renewal date changed before next quarter, figured id mention it.",neutral,neutral
ROW01172,CUST0297,2026-06-06 01:41:42,call_transcript,um were just a little disappointed cause the old template feature got taken away,sadness,bad
ROW01173,CUST0206,2026-06-16 16:57:47,survey_feedback,"Honestly, kind of bummed they removed the old reporting view, i really relied on that for my weekly standups, just flagging it!",sadness,bad
ROW01174,CUST0530,2026-06-04 10:02:44,survey_feedback,"Quick note, checking whether the new update changes anything for our current workflow!",neutral,neutral
ROW01175,CUST0138,2026-04-13 07:30:31,survey_feedback,"Just wanted to say, havent really had time to dig into the new features, still just using it for the basics!",neutral,neutral
ROW01176,CUST0172,2026-03-24 23:22:42,survey_feedback,"Ok so is my data actually backed up somewhere, im a bit nervous about losing my project files, just flagging it.",fear,bad
ROW01177,CUST0561,2026-05-31 00:11:47,survey_feedback,"We tried to make it work but it just doesnt fit our workflow anymore, sorry to go, just flagging it.",sadness,bad
ROW01178,CUST0737,2026-07-20 17:25:18,call_transcript,uh kind of bummed they you know removed the old reporting view honestly i really relied on that for my weekly standups,sadness,bad
ROW01179,CUST0474,2026-05-08 21:13:27,call_transcript,your um team uh fixed my ticket like within an hour way faster than i expected,joy,good
ROW01180,CUST0175,2026-03-13 03:51:00,call_transcript,honestly we just stopped seeing the point of it kind of sad it didnt work you know out for us in the end,sadness,bad
ROW01181,CUST0592,2026-05-11 18:01:10,survey_feedback,"Just wanted to say, the free trial silently converted to a paid plan without any reminder, wanted to put that on record.",disgust,bad
ROW01182,CUST0708,2026-06-15 02:46:03,call_transcript,we uh really wanted this to work out it just like didnt end up being um the right fit,sadness,bad
ROW01183,CUST0262,2026-04-28 04:18:09,survey_feedback,"Honestly, is my data actually backed up somewhere, im a bit nervous about losing my project files.",fear,bad
ROW01184,CUST0689,2026-07-27 13:58:17,call_transcript,wasnt expecting um support to respond this fast on a like weekend really impressed,surprise,good
ROW01185,CUST0492,2026-03-31 19:18:50,call_transcript,you sell you know our usage data to third parties without making that clear honestly anywhere,disgust,bad
ROW01186,CUST0580,2026-07-13 22:52:42,call_transcript,your team fixed my ticket within an hour uh way faster like than i expected,joy,good
ROW01187,CUST0088,2026-06-16 19:28:58,survey_feedback,"Ok so wasnt expecting our whole team to get logged out with zero warning during the outage, wanted to put that on record.",surprise,bad
ROW01188,CUST0668,2026-07-22 19:39:31,call_transcript,so did not realize the new you know plan tier uh included that feature for free i mean pleasantly surprised,surprise,good
ROW01189,CUST0149,2026-06-25 09:18:54,survey_feedback,"Just wanted to say, havent really had time to dig into the new features, still just using it for the basics.",neutral,neutral
ROW01190,CUST0315,2026-07-18 20:55:20,survey_feedback,"Ok so not much to report this month, usage has been about the same as usual.",neutral,neutral
ROW01191,CUST0406,2026-07-07 10:39:53,survey_feedback,"Not gonna lie, you sell our usage data to third parties without making that clear anywhere, wanted to put that on record.",disgust,bad
ROW01192,CUST0191,2026-06-01 14:42:54,survey_feedback,"Not gonna lie, the onboarding checklist made getting started genuinely painless, just flagging it!",joy,good
ROW01193,CUST0614,2026-07-29 08:28:29,survey_feedback,"Quick note, teams still using it but adoption across departments has been slower than we hoped.",neutral,neutral
ROW01194,CUST0533,2026-06-08 22:41:03,call_transcript,kind of bummed they you know removed the old reporting view i really relied on that honestly for my weekly standups,sadness,bad
ROW01195,CUST0445,2026-05-16 00:38:15,survey_feedback,"Just wanted to say, your api rate limit is blocking our entire workflow during our busiest hours, just flagging it.",anger,bad
ROW01196,CUST0250,2026-07-18 10:51:36,call_transcript,honestly teams still using it but adoption across departments has been slower than we hoped like,neutral,neutral
ROW01197,CUST0154,2026-03-22 09:24:08,call_transcript,loving how simple this is for a one person shop honestly does exactly what i need,joy,good
ROW01198,CUST0668,2026-08-12 07:42:57,call_transcript,im concerned we wont honestly be able to uh export everything if we ever need to leave like,fear,bad
ROW01199,CUST0593,2026-07-22 00:17:22,survey_feedback,"Honestly, still one of the best tools we use day to day, genuinely happy with it.",joy,good
ROW01200,CUST0454,2026-07-31 04:04:03,survey_feedback,Didnt realize the free trial would auto convert without reminding us first!,surprise,bad
ROW01201,CUST0465,2026-07-23 16:48:37,survey_feedback,"Honestly, can someone confirm if our renewal date changed before next quarter, figured id mention it.",neutral,neutral
ROW01202,CUST0640,2026-04-15 18:01:09,survey_feedback,"Not gonna lie, were just a little disappointed cause the old template feature got taken away, wanted to put that on record!",sadness,bad
ROW01203,CUST0133,2026-06-01 16:36:12,call_transcript,im not uh confident the new permissions setup honestly is you know actually secure,fear,bad
ROW01204,CUST0514,2026-06-02 16:23:24,call_transcript,the fine honestly print on the uh renewal terms feels deliberately misleading,disgust,bad
ROW01205,CUST0551,2026-08-01 01:28:36,call_transcript,the way you buried um the cancel button in like three different menus feels really i mean shady,disgust,bad
ROW01206,CUST0253,2026-05-13 05:37:27,call_transcript,so whats the uh difference honestly between the pro and enterprise support tiers exactly i mean,neutral,neutral
ROW01207,CUST0244,2026-07-19 00:17:51,call_transcript,i had i mean to explain the same honestly issue like to three different agents and got nowhere,anger,bad
ROW01208,CUST0095,2026-03-24 00:14:26,call_transcript,uh your api rate limit is blocking like our entire workflow during our busiest hours,anger,bad
ROW01209,CUST0148,2026-03-26 20:10:24,call_transcript,so still kind of missing the you know old templates weve just been uh doing things manually since,sadness,bad
ROW01210,CUST0014,2026-06-29 09:58:59,survey_feedback,"Ok so is there a way to export invoices as csv instead of pdf, figured id mention it!",neutral,neutral
ROW01211,CUST0713,2026-02-22 08:17:40,call_transcript,um the fine print on honestly the renewal terms like feels deliberately misleading,disgust,bad
ROW01212,CUST0513,2026-04-07 14:32:07,survey_feedback,"Our compliance team is asking about your data retention policy and i dont have answers, wanted to put that on record.",fear,bad
ROW01213,CUST0404,2026-08-04 20:30:24,call_transcript,i keep getting charged i mean for seats we already removed weeks uh ago,anger,bad
ROW01214,CUST0084,2026-06-06 22:28:55,survey_feedback,So we lost two days of data during the migration and support took way too long to respond.,anger,bad
ROW01215,CUST0424,2026-08-05 15:55:02,call_transcript,so wasnt expecting our whole team to like get logged out with honestly zero warning during the outage,surprise,bad
ROW01216,CUST0114,2026-06-26 03:03:57,call_transcript,i mean the integration broke after your last update and nobody warned us it was coming,anger,bad
ROW01217,CUST0442,2026-08-11 22:49:43,call_transcript,my card was declined and it locked me out like of my own account for a whole day,anger,bad
ROW01218,CUST0101,2026-05-12 22:09:07,call_transcript,wasnt expecting our whole team um to get logged you know out with zero warning during the outage honestly,surprise,bad
ROW01219,CUST0674,2026-03-25 02:40:19,survey_feedback,"Im concerned we wont be able to export everything if we ever need to leave, wanted to put that on record.",fear,bad
ROW01220,CUST0042,2026-06-20 17:09:42,survey_feedback,"Honestly, support tried to guilt trip me into staying instead of just helping me cancel, just flagging it.",disgust,bad
ROW01221,CUST0483,2026-06-17 12:11:46,call_transcript,kind of bummed they removed the old reporting view like i really relied on that for my weekly standups,sadness,bad
ROW01222,CUST0556,2026-03-04 09:27:17,survey_feedback,"So wondering if the api has a sandbox environment for testing, figured id mention it.",neutral,neutral
ROW01223,CUST0554,2026-07-04 20:38:58,survey_feedback,"Ok so wanted to ask if theres a bulk import option for existing records, just flagging it.",neutral,neutral
ROW01224,CUST0503,2026-04-25 19:57:57,call_transcript,so you keep auto enrolling us honestly in paid add ons we never asked for,disgust,bad
ROW01225,CUST0044,2026-07-05 12:50:14,call_transcript,im concerned we wont you know be able to export everything if we uh ever like need to leave,fear,bad
ROW01226,CUST0007,2026-04-18 00:23:13,survey_feedback,"Quick note, you guys charged me twice this month and nobody on chat could explain why.",anger,bad
ROW01227,CUST0346,2026-07-14 01:20:44,call_transcript,i mean support keeps closing my honestly ticket without actually uh fixing anything,anger,bad
ROW01228,CUST0556,2026-04-14 13:01:43,call_transcript,you know wasnt expecting our whole team to get logged out with like zero warning during the outage,surprise,bad
ROW01229,CUST0580,2026-03-18 13:28:01,survey_feedback,"Havent really had time to dig into the new features, still just using it for the basics, figured id mention it.",neutral,neutral
ROW01230,CUST0428,2026-05-07 03:25:58,survey_feedback,"Quick note, kind of bummed they removed the old reporting view, i really relied on that for my weekly standups.",sadness,bad
ROW01231,CUST0378,2026-03-12 17:06:26,call_transcript,im worried this outage means our customer data i mean was exposed somehow,fear,bad
ROW01232,CUST0226,2026-03-02 06:16:30,survey_feedback,"Quick note, finally managed to cancel after 20 minutes of being redirected between pages, wanted to put that on record.",anger,bad
ROW01233,CUST0605,2026-06-02 08:40:50,call_transcript,wasnt expecting our whole team to get logged out with zero warning during the outage i mean,surprise,bad
ROW01234,CUST0376,2026-04-16 00:45:36,survey_feedback,The redesigned reporting view is so much easier to read than before!,joy,good
ROW01235,CUST0621,2026-08-06 17:03:43,call_transcript,so the fine print on honestly the renewal terms feels deliberately misleading,disgust,bad
ROW01236,CUST0747,2026-03-18 17:20:06,call_transcript,teams still using it but adoption across departments has been slower than we hoped uh,neutral,neutral
ROW01237,CUST0158,2026-05-07 03:27:14,call_transcript,so a bit concerned about the um response times lately our tickets have been sitting longer than usual,fear,bad
ROW01238,CUST0633,2026-08-13 14:08:46,survey_feedback,"So the new integration took five minutes to set up and just worked, just flagging it!",joy,good
ROW01239,CUST0178,2026-05-10 10:33:10,call_transcript,you guys charged me twice this i mean month and nobody on chat could explain why,anger,bad
ROW01240,CUST0091,2026-05-28 07:00:23,call_transcript,uh can someone confirm if our renewal like date changed before next quarter,neutral,neutral
ROW01241,CUST0173,2026-03-22 14:23:53,survey_feedback,"Just wanted to say, didnt expect the migration to go this smoothly, no issues at all, just flagging it.",surprise,good
ROW01242,CUST0700,2026-03-25 15:14:45,call_transcript,so a bit concerned about the like response times lately our tickets have been sitting longer than usual,fear,bad
ROW01243,CUST0646,2026-03-31 03:45:35,call_transcript,kind of like sad i mean our whole team has just quietly stopped using half the features we used uh to love,sadness,bad
ROW01244,CUST0034,2026-06-21 08:05:36,survey_feedback,"Quick note, weve had four outages this quarter and every time we call support its a 40 minute wait, just flagging it.",anger,bad
ROW01245,CUST0729,2026-06-18 17:22:57,survey_feedback,"So we lost two days of data during the migration and support took way too long to respond, just flagging it.",anger,bad
ROW01246,CUST0323,2026-07-29 09:00:22,survey_feedback,"Quick note, your api rate limit is blocking our entire workflow during our busiest hours, wanted to put that on record!",anger,bad
ROW01247,CUST0690,2026-07-30 03:07:24,call_transcript,is you know my data uh actually backed up somewhere im a bit nervous about losing my project files,fear,bad
ROW01248,CUST0303,2026-06-05 08:08:38,survey_feedback,"Checking whether the new update changes anything for our current workflow, just flagging it.",neutral,neutral
ROW01249,CUST0729,2026-04-04 04:11:05,call_transcript,honestly we just stopped seeing the point of it kind of sad it didnt work out for us in uh the end,sadness,bad
ROW01250,CUST0041,2026-05-19 08:25:17,survey_feedback,"Not gonna lie, is my data actually backed up somewhere, im a bit nervous about losing my project files, just flagging it.",fear,bad
ROW01251,CUST0212,2026-04-02 16:48:10,call_transcript,so we lost two days of data during honestly the um migration and support took way too long to respond,anger,bad
ROW01252,CUST0346,2026-07-06 20:51:31,survey_feedback,So our compliance team is asking about your data retention policy and i dont have answers.,fear,bad
ROW01253,CUST0691,2026-04-09 07:11:04,survey_feedback,"Quick note, the export feature has been broken for a week and support still hasnt replied, wanted to put that on record.",anger,bad
ROW01254,CUST0190,2026-07-19 14:41:24,call_transcript,loving how you know simple this is for a one person shop does exactly uh what i need,joy,good
ROW01255,CUST0201,2026-05-30 08:25:07,call_transcript,so the fine print on the renewal terms feels deliberately uh misleading,disgust,bad
ROW01256,CUST0031,2026-03-08 15:46:07,survey_feedback,"Quick note, the free trial silently converted to a paid plan without any reminder, just flagging it.",disgust,bad
ROW01257,CUST0399,2026-03-06 01:26:41,call_transcript,so didnt realize the i mean free trial would auto convert without honestly reminding us first,surprise,bad
ROW01258,CUST0436,2026-03-26 00:13:37,call_transcript,havent you know really had time to honestly dig into the new features still uh just using it for the basics,neutral,neutral
ROW01259,CUST0420,2026-04-04 18:01:00,survey_feedback,Whats the difference between the pro and enterprise support tiers exactly.,neutral,neutral
ROW01260,CUST0664,2026-07-27 05:58:22,call_transcript,the way um you buried the cancel like button i mean in three different menus feels really shady,disgust,bad
ROW01261,CUST0636,2026-05-29 06:05:51,survey_feedback,"Ok so did not expect the price to jump that much on renewal, nobody mentioned it in the email, just flagging it.",surprise,bad
ROW01262,CUST0749,2026-07-21 15:33:52,survey_feedback,The mobile app finally works flawlessly even with our full dataset loaded.,joy,good
ROW01263,CUST0429,2026-03-05 17:04:19,call_transcript,honestly we uh just stopped seeing the point of it kind of sad it you know didnt work out for us in the end,sadness,bad
ROW01264,CUST0482,2026-05-05 05:15:01,survey_feedback,"Quick note, not sure what happens to our account if the payment fails again next month, just flagging it.",fear,bad
ROW01265,CUST0081,2026-06-14 11:24:12,survey_feedback,"Ok so still kind of missing the old templates, weve just been doing things manually since.",sadness,bad
ROW01266,CUST0146,2026-03-17 12:22:21,call_transcript,did not realize the new like plan i mean tier included that feature for free pleasantly surprised honestly,surprise,good
ROW01267,CUST0565,2026-06-08 20:15:33,call_transcript,ive called three uh times you know now and nobody's like fixed the billing thing,anger,bad
ROW01268,CUST0117,2026-05-13 15:40:35,survey_feedback,"So kind of bummed they removed the old reporting view, i really relied on that for my weekly standups, just flagging it!",sadness,bad
ROW01269,CUST0505,2026-06-07 21:20:16,call_transcript,kind of sad our whole team has just quietly stopped using half the features uh we used to love,sadness,bad
ROW01270,CUST0185,2026-05-31 00:34:18,call_transcript,were just a little disappointed cause the like old template feature got taken i mean away,sadness,bad
ROW01271,CUST0039,2026-07-04 21:35:34,call_transcript,i mean its fine like does what you know we need i guess,neutral,neutral
ROW01272,CUST0398,2026-07-13 11:43:45,call_transcript,just i mean confirming our seat count before the next billing cycle,neutral,neutral
ROW01273,CUST0075,2026-04-17 06:24:20,survey_feedback,"Not gonna lie, support walked me through the backup settings and now i feel a lot better about it, figured id mention it.",joy,good
ROW01274,CUST0215,2026-05-21 21:17:47,call_transcript,switching from spreadsheets to honestly this has saved our whole team hours every week,joy,good
ROW01275,CUST0354,2026-07-08 08:16:16,call_transcript,the account you know manager checked in on us again today honestly really appreciate how proactive support has been,joy,good
ROW01276,CUST0091,2026-07-27 23:55:12,survey_feedback,"Ok so wasnt expecting support to respond this fast on a weekend, really impressed!",surprise,good
ROW01277,CUST0224,2026-06-12 03:36:00,survey_feedback,"Not gonna lie, im worried that if i migrate my data over to the new plan i might lose everything, wanted to put that on record!",fear,bad
ROW01278,CUST0655,2026-08-10 21:51:38,call_transcript,so wondering if the api you know has honestly a sandbox environment for testing um,neutral,neutral
ROW01279,CUST0235,2026-07-29 22:58:10,survey_feedback,"Just wanted to say, im nervous the price is going to jump again at the next renewal, figured id mention it!",fear,bad
ROW01280,CUST0428,2026-08-20 12:03:26,call_transcript,support tried to guilt like trip me i mean into staying instead you know of just helping me cancel,disgust,bad
ROW01281,CUST0582,2026-04-26 17:21:09,survey_feedback,"Just wanted to say, im worried this outage means our customer data was exposed somehow, wanted to put that on record.",fear,bad
ROW01282,CUST0193,2026-07-15 08:39:23,call_transcript,so we uh tried to make it work but it um just doesnt fit our workflow like anymore sorry to go,sadness,bad
ROW01283,CUST0323,2026-04-28 21:29:01,call_transcript,you keep auto enrolling us like in paid add um ons we never uh asked for,disgust,bad
ROW01284,CUST0600,2026-07-13 12:02:39,call_transcript,like did not realize the new plan i mean tier included that feature for free pleasantly surprised,surprise,good
ROW01285,CUST0069,2026-06-27 02:34:24,survey_feedback,"Wasnt expecting support to respond this fast on a weekend, really impressed, figured id mention it!",surprise,good
ROW01286,CUST0570,2026-06-08 03:26:58,survey_feedback,"Ok so the mobile app finally works flawlessly even with our full dataset loaded, wanted to put that on record.",joy,good
ROW01287,CUST0420,2026-02-26 00:26:52,call_transcript,you sell our usage data to third parties without making that i mean clear anywhere,disgust,bad
ROW01288,CUST0649,2026-05-14 09:43:53,survey_feedback,"Not gonna lie, didnt realize the free trial would auto convert without reminding us first.",surprise,bad
ROW01289,CUST0603,2026-06-02 21:50:06,survey_feedback,"So the redesigned reporting view is so much easier to read than before, figured id mention it.",joy,good
ROW01290,CUST0406,2026-04-19 00:35:00,call_transcript,can honestly someone confirm if our renewal date like changed before next quarter,neutral,neutral
ROW01291,CUST0297,2026-05-14 23:04:52,survey_feedback,"Were just a little disappointed cause the old template feature got taken away, wanted to put that on record.",sadness,bad
ROW01292,CUST0072,2026-08-20 23:02:43,survey_feedback,"So the fine print on the renewal terms feels deliberately misleading, wanted to put that on record.",disgust,bad
ROW01293,CUST0629,2026-03-21 17:00:10,survey_feedback,"Honestly, you guys charged me twice this month and nobody on chat could explain why, figured id mention it.",anger,bad
ROW01294,CUST0207,2026-07-30 17:54:31,call_transcript,you like sell our usage data to third parties without making that clear i mean anywhere honestly,disgust,bad
ROW01295,CUST0469,2026-06-08 05:16:26,survey_feedback,"Switching from spreadsheets to this has saved our whole team hours every week, just flagging it.",joy,good
ROW01296,CUST0120,2026-06-05 10:56:19,survey_feedback,"So the redesigned reporting view is so much easier to read than before, just flagging it.",joy,good
ROW01297,CUST0083,2026-06-17 22:45:06,call_transcript,uh wasnt um expecting our whole team to get logged out with zero warning during the outage,surprise,bad
ROW01298,CUST0596,2026-03-09 09:54:40,survey_feedback,"Not gonna lie, wondering if the api has a sandbox environment for testing.",neutral,neutral
ROW01299,CUST0241,2026-03-09 15:24:14,survey_feedback,"Just wanted to say, im not confident the new permissions setup is actually secure, just flagging it!",fear,bad
ROW01300,CUST0348,2026-06-24 08:01:00,survey_feedback,"Honestly, honestly we just stopped seeing the point of it, kind of sad it didnt work out for us in the end.",sadness,bad
ROW01301,CUST0238,2026-07-30 04:59:20,call_transcript,so im scared we're uh going to lose our historical reports if we switch plans,fear,bad
ROW01302,CUST0537,2026-07-02 18:48:08,survey_feedback,"Honestly, customer support read from a script the entire time and never actually listened.",disgust,bad
ROW01303,CUST0591,2026-03-29 19:13:47,survey_feedback,"Honestly, a bit concerned about the response times lately, our tickets have been sitting longer than usual, just flagging it.",fear,bad
ROW01304,CUST0657,2026-05-22 11:12:54,call_transcript,so did not expect the price to jump uh that much on renewal nobody mentioned it in the email,surprise,bad
ROW01305,CUST0411,2026-04-22 13:44:08,survey_feedback,"Honestly, checking whether the new update changes anything for our current workflow, just flagging it.",neutral,neutral
ROW01306,CUST0218,2026-07-10 04:07:02,survey_feedback,"Not gonna lie, the redesigned reporting view is so much easier to read than before.",joy,good
ROW01307,CUST0230,2026-02-22 05:04:52,survey_feedback,"Honestly, does the pro plan include api access or do i need the enterprise tier for that.",neutral,neutral
ROW01308,CUST0208,2026-03-20 14:39:32,survey_feedback,"Didnt expect the migration to go this smoothly, no issues at all.",surprise,good
ROW01309,CUST0285,2026-03-19 23:50:07,survey_feedback,"Honestly, the fine print on the renewal terms feels deliberately misleading, just flagging it.",disgust,bad
ROW01310,CUST0498,2026-05-14 13:08:55,survey_feedback,"Quick note, its disappointing watching a tool we used to love slowly stop fitting what we need, figured id mention it.",sadness,bad
ROW01311,CUST0637,2026-04-19 08:05:13,call_transcript,weve honestly had four outages this quarter and every time we call i mean support its um a 40 minute wait,anger,bad
ROW01312,CUST0391,2026-06-10 14:07:31,survey_feedback,"Just wanted to say, did not expect the new integration to be this easy to set up, honestly impressed.",surprise,good
ROW01313,CUST0551,2026-03-17 23:46:31,survey_feedback,"Not gonna lie, support walked me through the backup settings and now i feel a lot better about it, wanted to put that on record.",joy,good
ROW01314,CUST0507,2026-04-01 14:24:20,survey_feedback,"Not gonna lie, im not confident the new permissions setup is actually secure, just flagging it.",fear,bad
ROW01315,CUST0616,2026-05-07 17:11:41,call_transcript,honestly we just stopped you know seeing the point of it kind of sad it didnt work out for us in the end,sadness,bad
ROW01316,CUST0049,2026-03-09 15:52:30,call_transcript,we really wanted honestly this to work out it just didnt end up being the right fit,sadness,bad
ROW01317,CUST0184,2026-05-05 17:48:24,call_transcript,so the whole downgrade flow is i mean designed to be like as confusing as possible,disgust,bad
ROW01318,CUST0366,2026-05-25 03:06:24,call_transcript,whats the difference between the pro and honestly enterprise support tiers exactly,neutral,neutral
ROW01319,CUST0011,2026-02-24 19:19:21,survey_feedback,"Just wanted to say, im not confident the new permissions setup is actually secure, figured id mention it.",fear,bad
ROW01320,CUST0218,2026-07-14 12:32:27,call_transcript,i like keep getting charged for seats we already um removed weeks ago,anger,bad
ROW01321,CUST0575,2026-05-27 03:24:09,survey_feedback,"Still one of the best tools we use day to day, genuinely happy with it, wanted to put that on record!",joy,good
ROW01322,CUST0147,2026-04-19 13:13:27,survey_feedback,"Just wanted to say, does the pro plan include api access or do i need the enterprise tier for that, just flagging it!",neutral,neutral
ROW01323,CUST0208,2026-06-11 01:25:18,survey_feedback,"Quick note, the free trial silently converted to a paid plan without any reminder.",disgust,bad
ROW01324,CUST0579,2026-05-02 05:22:34,survey_feedback,"The new integration took five minutes to set up and just worked, just flagging it!",joy,good
ROW01325,CUST0125,2026-05-18 19:06:01,call_transcript,you guys charged me twice this month i mean and nobody on chat could explain you know why,anger,bad
ROW01326,CUST0295,2026-06-12 15:28:14,call_transcript,so finally like managed to cancel honestly after i mean 20 minutes of being redirected between pages,anger,bad
ROW01327,CUST0712,2026-04-22 14:22:32,survey_feedback,"Just wanted to say, our compliance team is asking about your data retention policy and i dont have answers, figured id mention it.",fear,bad
ROW01328,CUST0741,2026-07-12 06:38:38,survey_feedback,"Ok so im worried that if i migrate my data over to the new plan i might lose everything, wanted to put that on record.",fear,bad
ROW01329,CUST0611,2026-08-12 03:03:29,call_transcript,kind of bummed they removed the old reporting view i really relied you know on that for my weekly standups,sadness,bad
ROW01330,CUST0071,2026-05-23 00:49:22,survey_feedback,"The account manager checked in on us again today, really appreciate how proactive support has been, just flagging it!",joy,good
ROW01331,CUST0600,2026-03-24 20:57:19,call_transcript,so we tried to uh make it work but it just doesnt fit our workflow anymore i mean sorry to go,sadness,bad
ROW01332,CUST0006,2026-05-21 13:36:34,call_transcript,we uh lost two um days of data honestly during the migration and support took way too long to respond,anger,bad
ROW01333,CUST0147,2026-08-03 14:47:37,survey_feedback,Ok so can someone confirm if our renewal date changed before next quarter!,neutral,neutral
ROW01334,CUST0624,2026-07-07 07:23:23,call_transcript,so you sell our usage data to third parties without um making like that you know clear anywhere,disgust,bad
ROW01335,CUST0404,2026-06-21 08:11:51,call_transcript,you know we really wanted this um to work out it just didnt end up being the right fit,sadness,bad
ROW01336,CUST0044,2026-02-28 10:28:43,survey_feedback,"Honestly, still kind of missing the old templates, weve just been doing things manually since, figured id mention it.",sadness,bad
ROW01337,CUST0630,2026-07-31 14:04:03,call_transcript,is there a way to honestly export invoices as csv instead of pdf,neutral,neutral
ROW01338,CUST0145,2026-03-20 15:21:32,call_transcript,so your team fixed my you know ticket within an hour way faster than i expected,joy,good
ROW01339,CUST0541,2026-02-25 23:52:27,survey_feedback,So the fine print on the renewal terms feels deliberately misleading.,disgust,bad
